,id,text,label
1128,1284830319997321216,kids not allowed school without vaccines break rule pandemic nyc schl windows not open schools street zoom game days vs day week possible death peer pressure not choice u decide not kids please,neutral
1129,1348673672492453888,new york failing save lives numbers speak population nyc m israel m total infections nyc k israel k covid deaths nyc israel total vaccinated nyc k israel m yet leaders point fingers,neutral
1130,1348661094475313157,process senior citizens get vaccine new york city involves step online questionnaire includes uploading multiple attachments,neutral
1131,1356015422223613952,full breakdown demographics vaccinated nyc updated daily nyc dept health website,neutral
1132,1361807862679429120,n c covid vaccine disparities revealed zip code data officials,neutral
1133,1368476730130919428,big change vaccinations nyc gt cdc announced teachers school staff amp workers child care eligible pharmacies addition walgreens already updated website,pro
1134,1368474760615620609,nyc vaccinated m people less month yugoslavia jabbed m three weeks netherlands global vax leader swine flu covid vaccination fall short past achievements,pro
1135,1366156366067425280,nyc needs make easy humanly possible elderly poor neighborhoods get vaccinated able show getting vaccine appointment rn requires lot time tech savvy internet access phone also hard nycmayor,pro
1136,1373725870641139712,major expansion vaccine access nyc gt pharmacies vaccinating people w underlying conditions s appts available citywide book walgreens cvs rite aid,pro
1137,1373717680268709894,major expansion vaccine access nyc gt pharmacies vaccinating people w underlying conditions s appts available citywide book walgreens cvs rite aid,neutral
1138,1373715060552572930,hopefully can get vaccinated get back college want nyc heaven stairway incident,pro
1139,1318199953139863552,point trump insists fda shd rapidly approve vaccine nov skirting procedures accused fda political said follow std procedures many drug cos suspend trials cuomo make mistakes yes look nyc gt bigger states governor andrew cuomo state new york lost people coronavirus roughly double next closest state texas,neutral
1140,1318185400968630272,cuomo ny skipping federal corona virus briefings governors vote amp retweet reply others poll killercuomo coronavirus nyc covid antisemitic nys newyork jewish,neutral
1141,1317984334264082434,president trump proven leader covid shutting china sending ventilators beds nyc overcoming virus president trump get done want vaccine treatments booming economy safe schools joe vote trump,neutral
1142,1365197911487885313,new coronavirus variant nyc vaccine evading mutation,neutral
1143,1365167022812839936,glad covid helped see deep inequalities system reason bipoc organizers teachers demanding resources safety protocols reopen safely complete disregard inequalities reopen folks get pushback,neutral
1144,1365162076906348545,moderna nyc vaccination site went today know offering,neutral
1145,1346202268320804864,even covid vaccines coming soon not yet know safe stop taking precautions must continue stay home sick stay feet others wear face coverings wash hands often learn,anti
1146,1367616772329922560,nyc vaccine hub bronx south bronx educational campus appts mar pm pm pm mar pm pm pm mar pm pm pm,neutral
1147,1367616757981196292,nyc vaccine hub bronx south bronx educational campus appts mar pm pm pm mar pm pm pm mar pm pm pm,neutral
1148,1362831752864157697,new people covid one dose vaccine turbocharges antibodies x enough destroy b variant ided south africa even classic sars,pro
1149,1361305554812096516,covid vaccine sign new york actual nightmare multiple lists vaccination locations nyc county state websites not communicate one another can select locally run location state website vice versa,neutral
1150,1359615838962085888,former coworker huge built less weeks compiles availability ny city state vaccine systems easier use official systems cost build absolute legend,neutral
1151,1301237120330235905,de blasio claims covid vaccine cure nyc shooting epidemic,neutral
1152,1266040965250330625,one vaccine one not flu deaths year covid deaths months exactly obviously motherfucker can go lick handrails nyc subway,pro
1153,1371260247902318593,son food worker got first covid vaccine nyc feeling grateful best part day today,pro
1154,1363544446768472068,city put percent covid vaccine sites hard hit areas yet vaccination rates far lower wealthier areas,neutral
